,tag,path,individual,macs,params,meco,cscore,zen score,az-prog,az-expr,az-train,mlps,mambas,maxvits,convs
0,ind_1049,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000008/ind_1049.yaml,"{'0': 20, '1': 40, '2': {'block': 'C2f', 'repeats': 3, 'ch': 40}, '3': {'block': 'Conv_LSTM', 'ch': 40}, '4': 66, '5': {'block': 'C2f', 'repeats': 3, 'ch': 66}, '6': {'block': 'Conv_LSTM', 'ch': 66}, '7': 78, '8': {'block': 'MaxVitAttentionPairCl', 'repeats': 2, 'ch': 78}, '9': {'block': 'Conv_LSTM', 'ch': 78}, '10': 96, '11': {'block': 'C2f', 'ch': 96, 'repeats': 3}, '12': {'block': 'Conv_LSTM', 'ch': 96}, '13': {'ch': 96}}",587576320.0,790024.0,14.67268,1.625465130688066,,,,,[          0],[          0],[          1],[          3]
1,ind_854,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000008/ind_854.yaml,"{'0': 20, '1': 40, '2': {'block': 'C2f', 'repeats': 3, 'ch': 40}, '3': {'block': 'Conv_LSTM', 'ch': 40}, '4': 70, '5': {'block': 'C2f', 'repeats': 3, 'ch': 70}, '6': {'block': 'Conv_LSTM', 'ch': 70}, '7': 86, '8': {'block': 'MaxVitAttentionPairCl', 'repeats': 2, 'ch': 86}, '9': {'block': 'Conv_LSTM', 'ch': 86}, '10': 96, '11': {'block': 'WaveMLPLayer', 'ch': 96, 'repeats': 1}, '12': {'block': 'Conv_LSTM', 'ch': 96}, '13': {'ch': 96}}",620005376.0,1061152.0,14.657353,1.4642098375544452,,,,,[          1],[          0],[          1],[          2]
2,ind_1013,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000008/ind_1013.yaml,"{'0': 24, '1': 42, '2': {'block': 'C2f', 'repeats': 3, 'ch': 42}, '3': {'block': 'Conv_LSTM', 'ch': 42}, '4': 42, '5': {'block': 'C2f', 'repeats': 3, 'ch': 42, 'hd': 3}, '6': {'block': 'Conv_LSTM', 'ch': 42}, '7': 42, '8': {'block': 'MaxVitAttentionPairCl', 'repeats': 2, 'ch': 42}, '9': {'block': 'Conv_LSTM', 'ch': 42}, '10': 52, '11': {'block': 'C2f', 'repeats': 1, 'ch': 52}, '12': {'block': 'Conv_LSTM', 'ch': 52}, '13': {'ch': 52}}",516437760.0,324496.0,14.68039,1.3998309668177664,,,,,[          0],[          0],[          1],[          3]
3,ind_1088,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000008/ind_1088.yaml,"{'0': 20, '1': 40, '2': {'block': 'C2f', 'repeats': 3, 'ch': 40}, '3': {'block': 'Conv_LSTM', 'ch': 40}, '4': 53, '5': {'block': 'C2f', 'repeats': 3, 'ch': 53}, '6': {'block': 'Conv_LSTM', 'ch': 53}, '7': 87, '8': {'block': 'C2f', 'repeats': 3, 'ch': 87}, '9': {'block': 'Conv_LSTM', 'ch': 87}, '10': 87, '11': {'block': 'C2f', 'ch': 87, 'repeats': 3}, '12': {'block': 'Conv_LSTM', 'ch': 87}, '13': {'ch': 87}}",505557760.0,673552.0,14.679312,1.3148359003313916,,,,,[          0],[          0],[          0],[          4]
4,ind_871,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000008/ind_871.yaml,"{'0': 24, '1': 42, '2': {'block': 'C2f', 'repeats': 3, 'ch': 42}, '3': {'block': 'Conv_LSTM', 'ch': 42}, '4': 42, '5': {'block': 'C2f', 'repeats': 2, 'ch': 42, 'hd': 3}, '6': {'block': 'Conv_LSTM', 'ch': 42}, '7': 48, '8': {'block': 'C2f', 'repeats': 2, 'ch': 48, 'hd': 3}, '9': {'block': 'Conv_LSTM', 'ch': 48}, '10': 48, '11': {'block': 'C2f', 'repeats': 1, 'ch': 48}, '12': {'block': 'Conv_LSTM', 'ch': 48}, '13': {'ch': 48}}",491389440.0,266616.0,14.678906,1.2264967424064352,,,,,[          0],[          0],[          0],[          4]
5,ind_778,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000008/ind_778.yaml,"{'0': 20, '1': 40, '2': {'block': 'C2f', 'repeats': 3, 'ch': 40}, '3': {'block': 'Conv_LSTM', 'ch': 40}, '4': 60, '5': {'block': 'C2f', 'repeats': 3, 'ch': 60}, '6': {'block': 'Conv_LSTM', 'ch': 60}, '7': 78, '8': {'block': 'MaxVitAttentionPairCl', 'repeats': 2, 'ch': 78}, '9': {'block': 'Conv_LSTM', 'ch': 78}, '10': 136, '11': {'block': 'C2f', 'ch': 136, 'repeats': 3}, '12': {'block': 'Conv_LSTM', 'ch': 136}, '13': {'ch': 136}}",569800960.0,1038816.0,14.656664,1.1678825938086577,,,,,[          0],[          0],[          1],[          3]
6,ind_821,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000008/ind_821.yaml,"{'0': 20, '1': 40, '2': {'block': 'C2f', 'repeats': 3, 'ch': 40}, '3': {'block': 'Conv_LSTM', 'ch': 40}, '4': 60, '5': {'block': 'C2f', 'repeats': 3, 'ch': 60}, '6': {'block': 'Conv_LSTM', 'ch': 60}, '7': 79, '8': {'block': 'MaxVitAttentionPairCl', 'repeats': 2, 'ch': 79}, '9': {'block': 'Conv_LSTM', 'ch': 79}, '10': 136, '11': {'block': 'C2f', 'ch': 136, 'repeats': 3}, '12': {'block': 'Conv_LSTM', 'ch': 136}, '13': {'ch': 136}}",569800960.0,1038816.0,14.656664,1.1678825938086577,,,,,[          0],[          0],[          1],[          3]
7,ind_1020,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000008/ind_1020.yaml,"{'0': 20, '1': 33, '2': {'block': 'C2f', 'repeats': 3, 'ch': 33}, '3': {'block': 'Conv_LSTM', 'ch': 33}, '4': 57, '5': {'block': 'C2f', 'repeats': 3, 'ch': 57}, '6': {'block': 'Conv_LSTM', 'ch': 57}, '7': 57, '8': {'block': 'C2f', 'repeats': 3, 'ch': 57}, '9': {'block': 'Conv_LSTM', 'ch': 57}, '10': 66, '11': {'block': 'WaveMLPLayer', 'ch': 72, 'repeats': 2}, '12': {'block': 'Conv_LSTM', 'ch': 72}, '13': {'ch': 72}}",515872128.0,705852.0,14.669551,1.1542917358407467,,,,,[          1],[          0],[          0],[          3]
8,ind_1051,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000008/ind_1051.yaml,"{'0': 20, '1': 33, '2': {'block': 'C2f', 'repeats': 3, 'ch': 33}, '3': {'block': 'Conv_LSTM', 'ch': 33}, '4': 57, '5': {'block': 'C2f', 'repeats': 3, 'ch': 57}, '6': {'block': 'Conv_LSTM', 'ch': 57}, '7': 66, '8': {'block': 'WaveMLPLayer', 'repeats': 3, 'ch': 66}, '9': {'block': 'Conv_LSTM', 'ch': 66}, '10': 66, '11': {'block': 'C2f', 'ch': 72, 'repeats': 2}, '12': {'block': 'Conv_LSTM', 'ch': 72}, '13': {'ch': 72}}",594707392.0,798070.0,14.636312,0.8521556851137013,,,,,[          1],[          0],[          0],[          3]
9,ind_1098,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000008/ind_1098.yaml,"{'0': 20, '1': 40, '2': {'block': 'C2f', 'repeats': 3, 'ch': 40}, '3': {'block': 'Conv_LSTM', 'ch': 40}, '4': 60, '5': {'block': 'C2f', 'repeats': 3, 'ch': 60}, '6': {'block': 'Conv_LSTM', 'ch': 60}, '7': 79, '8': {'block': 'MaxVitAttentionPairCl', 'repeats': 2, 'ch': 79}, '9': {'block': 'Conv_LSTM', 'ch': 79}, '10': 96, '11': {'block': 'C2f', 'ch': 96, 'repeats': 3}, '12': {'block': 'Conv_LSTM', 'ch': 96}, '13': {'ch': 96}}",546984960.0,754056.0,14.646261,0.8076121230326071,,,,,[          0],[          0],[          1],[          3]
