,tag,path,individual,macs,params,meco,cscore,zen score,az-prog,az-expr,az-train,mlps,mambas,maxvits,convs
119,ind_1956,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_1956.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 120, '5': {'block': 'C2f', 'repeats': 1, 'ch': 120}, '6': {'block': 'Conv_LSTM', 'ch': 120}, '7': 125, '8': {'block': 'C2f', 'repeats': 1, 'ch': 125}, '9': {'block': 'Conv_LSTM', 'ch': 125}, '10': 187, '11': {'block': 'WaveMLPLayer', 'ch': 187, 'repeats': 2}, '12': {'block': 'Conv_LSTM', 'ch': 187}, '13': {'ch': 187}}",2193737728.0,3638544.0,15.373403,-0.3511968211601135,,,,,[          1],[          0],[          0],[          3]
120,ind_1867,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_1867.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 96, '5': {'block': 'C2f', 'repeats': 2, 'ch': 96}, '6': {'block': 'Conv_LSTM', 'ch': 96}, '7': 126, '8': {'block': 'C2f', 'repeats': 2, 'ch': 126, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 126}, '10': 189, '11': {'block': 'MaxVitAttentionPairCl', 'ch': 189}, '12': {'block': 'Conv_LSTM', 'ch': 189}, '13': {'ch': 189}}",2057164800.0,2482512.0,15.38199,-0.369806278820574,,,,,[          0],[          0],[          1],[          3]
121,ind_2083,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_2083.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 96, '5': {'block': 'C2f', 'repeats': 3, 'ch': 96}, '6': {'block': 'Conv_LSTM', 'ch': 96}, '7': 126, '8': {'block': 'MambaVisionLayer', 'repeats': 2, 'ch': 126, 'hd': 2}, '9': {'block': 'Conv_LSTM', 'ch': 126}, '10': 189, '11': {'block': 'MaxVitAttentionPairCl', 'ch': 189}, '12': {'block': 'Conv_LSTM', 'ch': 189}, '13': {'ch': 189}}",2181257216.0,2665360.0,15.373403,-0.3732362730033471,,,,,[          0],[          1],[          1],[          2]
122,ind_2177,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_2177.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 127, '5': {'block': 'C2f', 'repeats': 1, 'ch': 127}, '6': {'block': 'Conv_LSTM', 'ch': 127}, '7': 158, '8': {'block': 'MaxVitAttentionPairCl', 'repeats': 1, 'ch': 158}, '9': {'block': 'Conv_LSTM', 'ch': 158}, '10': 166, '11': {'block': 'C2f', 'ch': 166, 'repeats': 1}, '12': {'block': 'Conv_LSTM', 'ch': 166}, '13': {'ch': 166}}",2291196160.0,2379272.0,15.365759,-0.3771913546811626,,,,,[          0],[          0],[          1],[          3]
123,ind_1998,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_1998.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 120, '5': {'block': 'C2f', 'repeats': 1, 'ch': 120}, '6': {'block': 'Conv_LSTM', 'ch': 120}, '7': 125, '8': {'block': 'C2f', 'repeats': 2, 'ch': 125}, '9': {'block': 'Conv_LSTM', 'ch': 125}, '10': 126, '11': {'block': 'WaveMLPLayer', 'ch': 128, 'repeats': 1}, '12': {'block': 'Conv_LSTM', 'ch': 128}, '13': {'ch': 128}}",2090799104.0,2046928.0,15.379315,-0.3797390193530886,,,,,[          1],[          0],[          0],[          3]
124,ind_2170,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_2170.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 120, '5': {'block': 'C2f', 'repeats': 1, 'ch': 120}, '6': {'block': 'Conv_LSTM', 'ch': 120}, '7': 120, '8': {'block': 'C2f', 'repeats': 1, 'ch': 120}, '9': {'block': 'Conv_LSTM', 'ch': 120}, '10': 199, '11': {'block': 'WaveMLPLayer', 'ch': 199, 'repeats': 2}, '12': {'block': 'Conv_LSTM', 'ch': 199}, '13': {'ch': 199}}",2196996480.0,3801124.0,15.371581,-0.39264937336861494,,,,,[          1],[          0],[          0],[          3]
125,ind_1879,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_1879.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 120, '5': {'block': 'C2f', 'repeats': 1, 'ch': 120}, '6': {'block': 'Conv_LSTM', 'ch': 120}, '7': 120, '8': {'block': 'C2f', 'repeats': 1, 'ch': 120}, '9': {'block': 'Conv_LSTM', 'ch': 120}, '10': 199, '11': {'block': 'WaveMLPLayer', 'ch': 199, 'repeats': 2}, '12': {'block': 'Conv_LSTM', 'ch': 199}, '13': {'ch': 199}}",2196996480.0,3801124.0,15.371581,-0.39264937336861494,,,,,[          1],[          0],[          0],[          3]
126,ind_1535,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_1535.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 100, '5': {'block': 'C2f', 'repeats': 1, 'ch': 100}, '6': {'block': 'Conv_LSTM', 'ch': 100}, '7': 126, '8': {'block': 'C2f', 'repeats': 1, 'ch': 126}, '9': {'block': 'Conv_LSTM', 'ch': 126}, '10': 252, '11': {'block': 'C2f', 'ch': 252, 'repeats': 3}, '12': {'block': 'Conv_LSTM', 'ch': 252}, '13': {'ch': 252}}",2062786560.0,2998128.0,15.380386,-0.40145076676785785,,,,,[          0],[          0],[          0],[          4]
127,ind_1694,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_1694.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 100, '5': {'block': 'C2f', 'repeats': 2, 'ch': 100}, '6': {'block': 'Conv_LSTM', 'ch': 100}, '7': 125, '8': {'block': 'C2f', 'repeats': 1, 'ch': 125}, '9': {'block': 'Conv_LSTM', 'ch': 125}, '10': 126, '11': {'block': 'WaveMLPLayer', 'ch': 128, 'repeats': 1}, '12': {'block': 'Conv_LSTM', 'ch': 128}, '13': {'ch': 128}}",2041442304.0,1932832.0,15.381456,-0.411411638402179,,,,,[          1],[          0],[          0],[          3]
128,ind_2023,/home/silvada/Desktop/Projects2024/Chimera/Chimera_v1_clean/c5_meco06_mac04/exp000019/ind_2023.yaml,"{'0': 48, '1': 96, '2': {'block': 'C2f', 'repeats': 3, 'ch': 96, 'hd': 1}, '3': {'block': 'Conv_LSTM', 'ch': 96}, '4': 100, '5': {'block': 'C2f', 'repeats': 2, 'ch': 100}, '6': {'block': 'Conv_LSTM', 'ch': 100}, '7': 125, '8': {'block': 'C2f', 'repeats': 1, 'ch': 125}, '9': {'block': 'Conv_LSTM', 'ch': 125}, '10': 126, '11': {'block': 'WaveMLPLayer', 'ch': 128, 'repeats': 1}, '12': {'block': 'Conv_LSTM', 'ch': 128}, '13': {'ch': 128}}",2041442304.0,1932832.0,15.381456,-0.411411638402179,,,,,[          1],[          0],[          0],[          3]
